binarize,average,distribution,sample_size,stat,pvalue
True,True,equal,20.0,0.011996977458143026,0.302
True,True,equal,20.0,-0.0710915073871675,0.9853
True,True,equal,20.0,-0.05090020800077506,0.7911
True,True,equal,20.0,0.2550307289197282,0.0317
True,True,equal,20.0,0.011323785191389291,0.3614
True,True,same_mean,20.0,0.04290596397602955,0.2224
True,True,same_mean,20.0,0.020461060199427523,0.3415
True,True,same_mean,20.0,0.0561260327505637,0.1685
True,True,same_mean,20.0,0.1050985674851735,0.0954
True,True,same_mean,20.0,0.06958050169411252,0.1088
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,nan,1
True,True,diff_mean,20.0,1.0,0.0001
True,True,diff_mean,20.0,0.9834655293552932,0.0001
True,True,equal,40.0,0.007429515950777328,0.2984
True,True,equal,40.0,-0.0033600395970074214,0.4214
True,True,equal,40.0,-0.026144486421558196,0.8233
True,True,equal,40.0,-0.036455307338967784,0.9543
True,True,equal,40.0,0.008360442537143022,0.2753
True,True,same_mean,40.0,-0.04134778156206512,0.9814
True,True,same_mean,40.0,0.043070054544224114,0.1045
True,True,same_mean,40.0,-0.030164191820141417,0.8559
True,True,same_mean,40.0,-0.01151766216092646,0.4743
True,True,same_mean,40.0,0.09226530291540364,0.0386
True,True,diff_mean,40.0,0.9688488841274326,0.0001
True,True,diff_mean,40.0,0.9853872401975718,0.0001
True,True,diff_mean,40.0,0.992359982060316,0.0001
True,True,diff_mean,40.0,0.9852919541093387,0.0001
True,True,diff_mean,40.0,1.0,0.0001
True,True,equal,60.0,0.055447132634041496,0.0445
True,True,equal,60.0,-0.009874327183231276,0.5385
True,True,equal,60.0,0.018263975875650925,0.1586
True,True,equal,60.0,-0.016109878415166822,0.7501
True,True,equal,60.0,-0.011062052991186018,0.5919
True,True,same_mean,60.0,0.024552528818402686,0.1315
True,True,same_mean,60.0,0.008249097097388434,0.2692
True,True,same_mean,60.0,-0.008122776606984787,0.5444
True,True,same_mean,60.0,-0.004421716586979053,0.4493
True,True,same_mean,60.0,-0.021171641632476982,0.9087
True,True,diff_mean,60.0,0.987183657875369,0.0001
True,True,diff_mean,60.0,0.9879742639458173,0.0001
True,True,diff_mean,60.0,0.986129574570599,0.0001
True,True,diff_mean,60.0,1.0,0.0001
True,True,diff_mean,60.0,0.9912070001405231,0.0001
True,True,equal,80.0,-0.004393921537693806,0.496
True,True,equal,80.0,0.014187623106758527,0.154
True,True,equal,80.0,-0.014998429638431164,0.8982
True,True,equal,80.0,-0.007088164425973999,0.5665
True,True,equal,80.0,-0.01783349980003835,0.9609
True,True,same_mean,80.0,-0.0062407857134806335,0.5385
True,True,same_mean,80.0,0.02084840095053902,0.1085
True,True,same_mean,80.0,-0.0201361660576375,0.9965
True,True,same_mean,80.0,-0.005439329845211664,0.4928
True,True,same_mean,80.0,0.021993879490663133,0.1036
True,True,diff_mean,80.0,0.9815680635231636,0.0001
True,True,diff_mean,80.0,0.9913747436648919,0.0001
True,True,diff_mean,80.0,0.9915012884416063,0.0001
True,True,diff_mean,80.0,0.9903260361751749,0.0001
True,True,diff_mean,80.0,0.9857360152914344,0.0001
True,True,equal,100.0,-0.006988141885588957,0.6228
True,True,equal,100.0,-0.010583371822588453,0.7912
True,True,equal,100.0,0.09799864085946362,0.002
True,True,equal,100.0,0.008377288245692286,0.1982
True,True,equal,100.0,-0.009138196258467048,0.708
True,True,same_mean,100.0,0.002311282089134752,0.2983
True,True,same_mean,100.0,-0.015996938826355455,0.9954
True,True,same_mean,100.0,-0.0038777523296373477,0.4781
True,True,same_mean,100.0,0.008660568255926718,0.1857
True,True,same_mean,100.0,0.07463279933546221,0.0069
True,True,diff_mean,100.0,0.9894750698032104,0.0001
True,True,diff_mean,100.0,0.9868805817399589,0.0001
True,True,diff_mean,100.0,0.9854802909378985,0.0001
True,True,diff_mean,100.0,0.9848907971189738,0.0001
True,True,diff_mean,100.0,0.9836951594749747,0.0001
True,True,equal,120.0,-0.009902871497134818,0.862
True,True,equal,120.0,0.010800398627931713,0.142
True,True,equal,120.0,-0.006167152774732709,0.6252
True,True,equal,120.0,-0.001948274393423661,0.4242
True,True,equal,120.0,-0.0030514587791965766,0.4954
True,True,same_mean,120.0,0.014305497802825957,0.1005
True,True,same_mean,120.0,0.024294974841351936,0.0504
True,True,same_mean,120.0,-0.005439198964160565,0.5867
True,True,same_mean,120.0,-0.012192442992964942,0.9867
True,True,same_mean,120.0,-0.01049284901437078,0.9063
True,True,diff_mean,120.0,0.9887035205429474,0.0001
True,True,diff_mean,120.0,0.989383126202994,0.0001
True,True,diff_mean,120.0,0.9841056304869973,0.0001
True,True,diff_mean,120.0,0.9904019866211927,0.0001
True,True,diff_mean,120.0,0.9934408859173472,0.0001
True,True,equal,140.0,-7.086036671876745e-05,0.3619
True,True,equal,140.0,-0.003960377187418811,0.5699
True,True,equal,140.0,-0.007094438623271905,0.7586
True,True,equal,140.0,-0.003742696968795116,0.5311
True,True,equal,140.0,-0.0017136848125061893,0.426
True,True,same_mean,140.0,-0.0019602365537211884,0.4479
True,True,same_mean,140.0,-0.0024086423122421847,0.4761
True,True,same_mean,140.0,-0.006617826465854418,0.7434
True,True,same_mean,140.0,-0.008073071385894979,0.8534
True,True,same_mean,140.0,-0.010242908126505463,0.9775
True,True,diff_mean,140.0,0.9885454501286162,0.0001
True,True,diff_mean,140.0,0.9860858827918788,0.0001
True,True,diff_mean,140.0,0.9849027097262879,0.0001
True,True,diff_mean,140.0,0.9856109851509243,0.0001
True,True,diff_mean,140.0,0.9873676444282516,0.0001
True,True,equal,160.0,0.011398986771836738,0.0973
True,True,equal,160.0,0.018598144821622746,0.0514
True,True,equal,160.0,-0.002876596284174308,0.5113
True,True,equal,160.0,-0.006121202663754856,0.7714
True,True,equal,160.0,-0.008621672604535308,0.9488
True,True,same_mean,160.0,-0.009490708645945383,0.9796
True,True,same_mean,160.0,-0.003131272891715368,0.5227
True,True,same_mean,160.0,0.008582705608430453,0.1377
True,True,same_mean,160.0,0.011296063023135579,0.0997
True,True,same_mean,160.0,0.00490419697613262,0.2058
True,True,diff_mean,160.0,0.9863026534515795,0.0001
True,True,diff_mean,160.0,0.9875897946217624,0.0001
True,True,diff_mean,160.0,0.9901457365196558,0.0001
True,True,diff_mean,160.0,0.9897146351549925,0.0001
True,True,diff_mean,160.0,0.9798763783516491,0.0001
True,True,equal,180.0,-0.0049145920053383805,0.7141
True,True,equal,180.0,0.03928128519642719,0.0089
True,True,equal,180.0,-0.0044973431131677365,0.6718
True,True,equal,180.0,-0.00697585152012629,0.9272
True,True,equal,180.0,0.030805167778206514,0.0205
True,True,same_mean,180.0,-0.005318540529464736,0.7713
True,True,same_mean,180.0,0.012861210431681813,0.0728
True,True,same_mean,180.0,0.03494400777480725,0.0139
True,True,same_mean,180.0,0.03907684504380152,0.0075
True,True,same_mean,180.0,0.014913803167790774,0.057
True,True,diff_mean,180.0,0.9885696991815552,0.0001
True,True,diff_mean,180.0,0.9822849271353844,0.0001
True,True,diff_mean,180.0,0.9876238091296397,0.0001
True,True,diff_mean,180.0,0.9846988622666292,0.0001
True,True,diff_mean,180.0,0.9893082105352505,0.0001
True,True,equal,200.0,0.0013064021677856082,0.2909
True,True,equal,200.0,-0.005317289116346495,0.8035
True,True,equal,200.0,-0.006656480371682073,0.9352
True,True,equal,200.0,-0.005297918718357498,0.8203
True,True,equal,200.0,-0.005431305785696859,0.8338
True,True,same_mean,200.0,-0.005578335976538674,0.8511
True,True,same_mean,200.0,-0.0029759878558842257,0.5779
True,True,same_mean,200.0,-0.0005602589917849822,0.3815
True,True,same_mean,200.0,-0.0017323243197589155,0.4707
True,True,same_mean,200.0,-0.00022670039508301262,0.3743
True,True,diff_mean,200.0,0.9878121964579119,0.0001
True,True,diff_mean,200.0,0.9869727170576063,0.0001
True,True,diff_mean,200.0,0.9846160087554793,0.0001
True,True,diff_mean,200.0,0.9858187137394779,0.0001
True,True,diff_mean,200.0,0.9881315257708424,0.0001
True,False,equal,20.0,0.07027872858007984,0.1723
True,False,equal,20.0,-0.09253411603281879,0.9231
True,False,equal,20.0,0.10506006700916996,0.0977
True,False,equal,20.0,-0.04785484892861346,0.6987
True,False,equal,20.0,-0.06490549630576747,0.7981
True,False,same_mean,20.0,0.10830973820121041,0.0851
True,False,same_mean,20.0,0.0290164796977055,0.3035
True,False,same_mean,20.0,-0.07455546135182593,0.8405
True,False,same_mean,20.0,0.18550648977780793,0.0222
True,False,same_mean,20.0,-0.03151894320384514,0.6114
True,False,diff_mean,20.0,0.9639308729623155,0.0001
True,False,diff_mean,20.0,0.9690311425574214,0.0001
True,False,diff_mean,20.0,0.9613282424577952,0.0001
True,False,diff_mean,20.0,0.9707721216342767,0.0001
True,False,diff_mean,20.0,0.9604641884505258,0.0001
True,False,equal,40.0,0.06600995609691071,0.0576
True,False,equal,40.0,-0.016532844412896486,0.6288
True,False,equal,40.0,0.05209597397623555,0.0937
True,False,equal,40.0,-0.07060789842259473,0.9983
True,False,equal,40.0,-0.0143220908297378,0.6138
True,False,same_mean,40.0,-0.06371992000192679,0.9868
True,False,same_mean,40.0,0.016805174296277873,0.2792
True,False,same_mean,40.0,-0.029061697450167925,0.7765
True,False,same_mean,40.0,-0.02028013413107087,0.6783
True,False,same_mean,40.0,0.011706724454225824,0.3244
True,False,diff_mean,40.0,0.9830942195451575,0.0001
True,False,diff_mean,40.0,0.9747714791643726,0.0001
True,False,diff_mean,40.0,0.9802413947327614,0.0001
True,False,diff_mean,40.0,0.9688343768858656,0.0001
True,False,diff_mean,40.0,0.9787777474747132,0.0001
True,False,equal,60.0,-0.007476699658666589,0.5707
True,False,equal,60.0,-0.021268027603820003,0.8095
True,False,equal,60.0,0.03597289828615215,0.0834
True,False,equal,60.0,0.004720654475229989,0.3706
True,False,equal,60.0,0.04197694582258294,0.0595
True,False,same_mean,60.0,0.028467535420394752,0.1243
True,False,same_mean,60.0,0.027623517390216915,0.1337
True,False,same_mean,60.0,0.05092079696145483,0.0332
True,False,same_mean,60.0,-0.00616230216932403,0.5416
True,False,same_mean,60.0,0.002672456180350106,0.4018
True,False,diff_mean,60.0,0.9747713761541916,0.0001
True,False,diff_mean,60.0,0.9651028641363686,0.0001
True,False,diff_mean,60.0,0.9815436539102081,0.0001
True,False,diff_mean,60.0,0.9828185779762857,0.0001
True,False,diff_mean,60.0,0.975722915274601,0.0001
True,False,equal,80.0,0.00010146204929209947,0.4339
True,False,equal,80.0,-0.00013248398718030446,0.4454
True,False,equal,80.0,-0.0006686942553984041,0.4569
True,False,equal,80.0,-0.0157727846212333,0.811
True,False,equal,80.0,0.021880786865427403,0.1163
True,False,same_mean,80.0,0.008317133974345633,0.2841
True,False,same_mean,80.0,-0.017435036539532656,0.8448
True,False,same_mean,80.0,0.02360635122425004,0.1047
True,False,same_mean,80.0,-0.02013634355423725,0.8921
True,False,same_mean,80.0,0.014693117412685126,0.1933
True,False,diff_mean,80.0,0.9611766701739227,0.0001
True,False,diff_mean,80.0,0.9797182754049923,0.0001
True,False,diff_mean,80.0,0.9706302642119038,0.0001
True,False,diff_mean,80.0,0.9627656552264535,0.0001
True,False,diff_mean,80.0,0.9678668911904753,0.0001
True,False,equal,100.0,-0.0032048314823804203,0.5329
True,False,equal,100.0,-0.0016487356891050778,0.4938
True,False,equal,100.0,0.007536920701675793,0.2572
True,False,equal,100.0,0.023371911843912668,0.0673
True,False,equal,100.0,-0.001335475978124169,0.4785
True,False,same_mean,100.0,-0.0015602268051915435,0.4889
True,False,same_mean,100.0,-0.01619298936707029,0.8895
True,False,same_mean,100.0,-0.0019111711144700594,0.4971
True,False,same_mean,100.0,0.011209939379413895,0.196
True,False,same_mean,100.0,0.02499655207246125,0.0591
True,False,diff_mean,100.0,0.9689153174733538,0.0001
True,False,diff_mean,100.0,0.9792550629734297,0.0001
True,False,diff_mean,100.0,0.965795626325482,0.0001
True,False,diff_mean,100.0,0.9752195624556084,0.0001
True,False,diff_mean,100.0,0.952031375117261,0.0001
True,False,equal,120.0,-0.012163762677809593,0.8606
True,False,equal,120.0,-0.009592756934955184,0.7763
True,False,equal,120.0,-0.004172713956771637,0.5868
True,False,equal,120.0,-0.016785775802504593,0.959
True,False,equal,120.0,0.002892240495327309,0.3542
True,False,same_mean,120.0,-0.01516560925167123,0.9322
True,False,same_mean,120.0,0.04441758624404073,0.0042
True,False,same_mean,120.0,0.016760195708265507,0.0914
True,False,same_mean,120.0,-0.0055626325245889795,0.6385
True,False,same_mean,120.0,0.001235681528051488,0.4025
True,False,diff_mean,120.0,0.981202043514121,0.0001
True,False,diff_mean,120.0,0.994481244721276,0.0001
True,False,diff_mean,120.0,0.9593494557868365,0.0001
True,False,diff_mean,120.0,0.9685453002788337,0.0001
True,False,diff_mean,120.0,0.9735067090671857,0.0001
True,False,equal,140.0,-0.01124509932500765,0.8909
True,False,equal,140.0,-0.004047592613870369,0.606
True,False,equal,140.0,0.007542636161572228,0.2048
True,False,equal,140.0,-0.006031621630945066,0.6873
True,False,equal,140.0,0.01602234912475009,0.0713
True,False,same_mean,140.0,0.016591607538859278,0.0766
True,False,same_mean,140.0,-0.0044901574433334306,0.6183
True,False,same_mean,140.0,0.003914863148579001,0.3067
True,False,same_mean,140.0,-0.0029470848640258105,0.5566
True,False,same_mean,140.0,-0.004640572524467183,0.634
True,False,diff_mean,140.0,0.9722344924834632,0.0001
True,False,diff_mean,140.0,0.9774662403026623,0.0001
True,False,diff_mean,140.0,0.9675278060675601,0.0001
True,False,diff_mean,140.0,0.955554953597117,0.0001
True,False,diff_mean,140.0,0.9776678456733852,0.0001
True,False,equal,160.0,0.015153098685970517,0.0598
True,False,equal,160.0,0.01567286562985526,0.057
True,False,equal,160.0,-0.00298066934430363,0.5866
True,False,equal,160.0,-0.004610955690006418,0.6602
True,False,equal,160.0,0.0023513398661506335,0.3434
True,False,same_mean,160.0,-0.0026945420930683758,0.5593
True,False,same_mean,160.0,-0.001541479567315581,0.5088
True,False,same_mean,160.0,-0.0018131134998340482,0.5254
True,False,same_mean,160.0,-0.009068393294817362,0.8522
True,False,same_mean,160.0,-0.0040717103584483865,0.6375
True,False,diff_mean,160.0,0.9617003630523836,0.0001
True,False,diff_mean,160.0,0.9680311071674905,0.0001
True,False,diff_mean,160.0,0.9675726252445103,0.0001
True,False,diff_mean,160.0,0.9591575257340593,0.0001
True,False,diff_mean,160.0,0.9672700845903233,0.0001
True,False,equal,180.0,-0.008760884173956962,0.8927
True,False,equal,180.0,0.002373635853445377,0.3375
True,False,equal,180.0,-0.0003739945539417113,0.4492
True,False,equal,180.0,-0.00548819559970013,0.7376
True,False,equal,180.0,-0.002965182052730482,0.6013
True,False,same_mean,180.0,0.011141945893601266,0.0963
True,False,same_mean,180.0,-0.004132330019659288,0.6625
True,False,same_mean,180.0,0.002834068291540845,0.3168
True,False,same_mean,180.0,-0.003849967584914787,0.6445
True,False,same_mean,180.0,-0.005439700564124088,0.7346
True,False,diff_mean,180.0,0.9815886381179049,0.0001
True,False,diff_mean,180.0,0.959775073722626,0.0001
True,False,diff_mean,180.0,0.9639536234562309,0.0001
True,False,diff_mean,180.0,0.9672310997885608,0.0001
True,False,diff_mean,180.0,0.9745063980312618,0.0001
True,False,equal,200.0,-0.006781450088966333,0.8398
True,False,equal,200.0,-0.002603469744541022,0.5956
True,False,equal,200.0,-0.006169130316368584,0.8031
True,False,equal,200.0,-0.0005681523981640257,0.4731
True,False,equal,200.0,0.003997766542402247,0.2572
True,False,same_mean,200.0,-0.005124347291572852,0.7494
True,False,same_mean,200.0,-0.003697700392928845,0.6644
True,False,same_mean,200.0,0.003692087878964028,0.2715
True,False,same_mean,200.0,-0.011095177760088075,0.9796
True,False,same_mean,200.0,0.002965600482929645,0.2982
True,False,diff_mean,200.0,0.9565418809424231,0.0001
